ProductID,Category,FamilyLevel1,FamilyLevel2,Universe
6402674209193952694,Rugby,Shorts,Adidas Rugby Shorts,Women
7947095794615847848,Rugby,Jersey,Canterbury Vapodri,Men
7537897297918460118,Rugby,Shorts,Adidas Rugby Shorts,Men
4750310042573210654,Rugby,Ball,Adidas Torpedo,Women
5747684391206399152,Rugby,Shorts,Adidas Rugby Shorts,Men
1529010272581138647,Rugby,Ball,Gilbert Omega,Women
8172979700948885122,Rugby,Shorts,Adidas Rugby Shorts,Women
7669767048363541322,Rugby,Ball,Rhino Vortex Elite,Men
7029851069860089768,Rugby,Ball,Adidas Torpedo,Women
289621642970570564,Rugby,Ball,Gilbert Omega,Men
3974105112814049528,Rugby,Shorts,Adidas Rugby Shorts,Women
3073047818856857001,Rugby,Ball,Rhino Vortex Elite,Women
6714885197366124249,Rugby,Ball,Adidas Torpedo,Women
1597312839105253170,Rugby,Jersey,Canterbury Vapodri,Women
4528427606310555109,Rugby,Jersey,Canterbury Vapodri,Women
8147031638794405111,Rugby,Ball,Gilbert Omega,Women
5541352906616216277,Rugby,Ball,Adidas Torpedo,Women
4685390872363389533,Rugby,Jersey,Canterbury Vapodri,Men
716036660812234753,Rugby,Ball,Gilbert Omega,Women
2558834707837232046,Rugby,Shorts,Adidas Rugby Shorts,Men
4218824389490971389,Rugby,Ball,Adidas Torpedo,Men
4256479705259996087,Rugby,Ball,Gilbert Omega,Men
7553936556603926929,Rugby,Jersey,Adidas Performance,Women
537036455994181186,Rugby,Shorts,Canterbury Advantage,Men
567962852842019653,Rugby,Shorts,Canterbury Advantage,Men
4960049222997978220,Rugby,Shorts,Canterbury Advantage,Men
467301688211862297,Rugby,Jersey,Adidas Performance,Women
6398495468732710063,Rugby,Shorts,Adidas Rugby Shorts,Women
3685446333759945141,Rugby,Jersey,Canterbury Vapodri,Women
473901215799068644,Rugby,Shorts,Adidas Rugby Shorts,Men
430631537116679557,Rugby,Shorts,Adidas Rugby Shorts,Women
2867215298654980802,Rugby,Shorts,Canterbury Advantage,Men
5350954926245482716,Rugby,Ball,Rhino Vortex Elite,Men
3082034532730462887,Rugby,Shorts,Adidas Rugby Shorts,Men
6962009716060740354,Rugby,Shorts,Adidas Rugby Shorts,Men
7908591753328984617,Rugby,Jersey,Adidas Performance,Women
3641116442128516062,Rugby,Ball,Adidas Torpedo,Women
5484987936783922195,Rugby,Shorts,Adidas Rugby Shorts,Women
2798007750987614867,Rugby,Jersey,Canterbury Vapodri,Men
2226300801238477910,Rugby,Jersey,Adidas Performance,Men
4067246739362065706,Rugby,Ball,Adidas Torpedo,Women
3168043335946502517,Rugby,Shorts,Canterbury Advantage,Men
3096958142166593814,Rugby,Ball,Adidas Torpedo,Men
7349792924528973567,Rugby,Ball,Adidas Torpedo,Women
5957896216451082047,Rugby,Jersey,Canterbury Vapodri,Men
6912348410015504568,Rugby,Ball,Gilbert Omega,Men
4728241213655806746,Rugby,Ball,Rhino Vortex Elite,Men
907940348124446609,Rugby,Jersey,Adidas Performance,Women
6754216444759681558,Rugby,Shorts,Canterbury Advantage,Men
6051290700923752540,Rugby,Ball,Gilbert Omega,Men
9095602728255181328,Rugby,Ball,Rhino Vortex Elite,Men
789113963648839857,Rugby,Shorts,Canterbury Advantage,Men
2643721033640078853,Rugby,Jersey,Adidas Performance,Men
270276291447183325,Rugby,Jersey,Adidas Performance,Women
2600992803941776331,Rugby,Shorts,Canterbury Advantage,Men
7187580709621754709,Rugby,Ball,Gilbert Omega,Women
1629692215009105137,Rugby,Ball,Adidas Torpedo,Men
23387332414604999,Rugby,Ball,Gilbert Omega,Women
8122613307449146331,Rugby,Ball,Adidas Torpedo,Men
3059413738849887517,Rugby,Jersey,Adidas Performance,Men
6142033627071274413,Rugby,Ball,Adidas Torpedo,Men
1277414485037244642,Rugby,Jersey,Canterbury Vapodri,Men
4594443954327386912,Rugby,Ball,Adidas Torpedo,Men
1840553279336939855,Rugby,Jersey,Canterbury Vapodri,Men
4942927348799093850,Rugby,Ball,Adidas Torpedo,Women
6828347330979168640,Rugby,Shorts,Adidas Rugby Shorts,Women
2494412669607977030,Rugby,Jersey,Adidas Performance,Women
6111709022987770682,Rugby,Ball,Adidas Torpedo,Men
4127971138454728229,Rugby,Jersey,Canterbury Vapodri,Men
5225932749520064502,Rugby,Ball,Gilbert Omega,Men
3125690361316508994,Rugby,Ball,Gilbert Omega,Women
6599846229879230848,Rugby,Shorts,Canterbury Advantage,Men
3583377711556579919,Rugby,Shorts,Canterbury Advantage,Women
6009650725749391516,Rugby,Ball,Gilbert Omega,Men
9136780913780124967,Rugby,Shorts,Adidas Rugby Shorts,Women
4006681999902987694,Rugby,Shorts,Canterbury Advantage,Men
1764352652017788726,Rugby,Shorts,Canterbury Advantage,Men
341680484981275413,Rugby,Shorts,Adidas Rugby Shorts,Women
589247060134062344,Rugby,Shorts,Adidas Rugby Shorts,Men
8126515373697019513,Rugby,Shorts,Canterbury Advantage,Women
8102198634462719612,Rugby,Ball,Adidas Torpedo,Men
4500961084898689213,Rugby,Jersey,Adidas Performance,Men
5677077858410273471,Rugby,Ball,Adidas Torpedo,Women
1275206606524411513,Rugby,Shorts,Canterbury Advantage,Women
5701041609494170064,Rugby,Shorts,Canterbury Advantage,Women
8056168885933234656,Rugby,Jersey,Canterbury Vapodri,Men
4492902319305165679,Rugby,Jersey,Adidas Performance,Women
5074841686986896478,Rugby,Shorts,Canterbury Advantage,Men
8477533379918939861,Rugby,Ball,Rhino Vortex Elite,Men
803130779161706801,Rugby,Jersey,Adidas Performance,Men
2249718399320665905,Rugby,Jersey,Canterbury Vapodri,Women
3672339618093043374,Rugby,Shorts,Adidas Rugby Shorts,Men
1274489398668753593,Rugby,Ball,Rhino Vortex Elite,Men
2297854130223441531,Rugby,Jersey,Canterbury Vapodri,Women
2563679784119637184,Rugby,Jersey,Adidas Performance,Women
3878619384941326718,Rugby,Ball,Rhino Vortex Elite,Women
8744891146183438039,Rugby,Shorts,Adidas Rugby Shorts,Men
2932221024122068416,Rugby,Ball,Gilbert Omega,Men
2100234371148882113,Rugby,Ball,Rhino Vortex Elite,Women
6479424553962351622,Rugby,Ball,Gilbert Omega,Men
6454663856532751153,Rugby,Ball,Adidas Torpedo,Men
8733058364523919582,Rugby,Shorts,Adidas Rugby Shorts,Women
9192487876088928199,Rugby,Shorts,Adidas Rugby Shorts,Men
642908011288499610,Rugby,Jersey,Canterbury Vapodri,Men
7343536978287275455,Rugby,Jersey,Canterbury Vapodri,Men
5292749400882542610,Rugby,Ball,Adidas Torpedo,Men
6674063092804506262,Rugby,Ball,Gilbert Omega,Women
3033547620620542457,Rugby,Ball,Gilbert Omega,Women
260496544322776311,Rugby,Ball,Gilbert Omega,Men
8773184912597401012,Rugby,Ball,Adidas Torpedo,Men
8649733852988864613,Cricket,Gloves,SS Test,Men
8893625871708653875,Cricket,Gloves,SS Test,Women
8756522840154737173,Hockey,Stick,Bauer Nexus 2N Pro,Men
8475895182332074380,Hockey,Puck,Green Biscuit Training Puck,Women
5729615514066407893,Hockey,Helmet,Bauer RE-AKT,Men
625282701382917013,Hockey,Stick,CCM Ribcor Trigger,Men
7571419424224142761,Hockey,Puck,A&R Sports Ice Hockey Puck,Women
4290597144998801952,Football,Shorts,Adidas Squadra 21,Women
3285216157699486666,Football,Ball,Nike Ordem V,Women
44114231881774132,Running,T-shirt,Adidas Climalite,Men
8645220815574476384,Football,Shoes,New Balance Furon,Men
4067859807833927373,Football,Shorts,Adidas Squadra 21,Women
482862772270495342,Football,Ball,Adidas Telstar 18,Men
7255470514920952691,Football,Shoes,Puma Future,Women
983021645585972151,Rugby,Shorts,Adidas Rugby Shorts,Men
9187184225324293052,Rugby,Jersey,Canterbury Vapodri,Women
3472896521309954564,Rugby,Jersey,Canterbury Vapodri,Men
918223466229270893,Rugby,Shorts,Adidas Rugby Shorts,Men
2928037916281887973,Rugby,Shorts,Adidas Rugby Shorts,Women
7656493048400579824,Rugby,Shorts,Adidas Rugby Shorts,Men
5293334803528064973,Rugby,Ball,Adidas Torpedo,Women
8172244216692371351,Rugby,Ball,Rhino Vortex Elite,Men
1634133698535869693,Rugby,Shorts,Adidas Rugby Shorts,Men
4925941692299105012,Rugby,Ball,Adidas Torpedo,Women
8622771291755081007,Rugby,Shorts,Canterbury Advantage,Women
8708175166250325887,Rugby,Shorts,Adidas Rugby Shorts,Men
2612301385368883944,Rugby,Jersey,Canterbury Vapodri,Women
8143069401620999251,Rugby,Shorts,Adidas Rugby Shorts,Women
547151705655475798,Rugby,Ball,Rhino Vortex Elite,Women
7933410289764905369,Beach,Swimsuit,Arena Carbon Air2,Women
8395642773137015287,Beach,Goggles,Arena Cobra Ultra,Men
4831086217682779743,Beach,Swimsuit,Arena Carbon Air2,Men
1141807782026717884,Beach,Goggles,Arena Cobra Ultra,Women
5479446376182130623,Beach,Swimsuit,Speedo Fastskin LZR Racer X,Women
7136477622393617855,Beach,Swimsuit,Arena Carbon Air2,Men
8267239555113741470,Beach,Goggles,Arena Cobra Ultra,Men
529503539202380706,Beach,Goggles,Arena Cobra Ultra,Men
6009228299796499764,Softball,Bat,DeMarini CF,Men
2539480856791997701,Softball,Bat,Easton Ghost,Men
9201980122923014445,Softball,Ball,Dudley Thunder Heat,Women
7241478988958198076,Softball,Bat,Easton Ghost,Women
5337184606527785246,Softball,Bat,DeMarini CF,Women
2945819654848916610,Softball,Ball,Worth Dream Seam,Women
842786400936093778,Softball,Bat,DeMarini CF,Women
5084582006471226259,Softball,Bat,DeMarini CF,Men
3242078073364719772,Softball,Bat,DeMarini CF,Men
9002872585238962195,Softball,Ball,Worth Dream Seam,Women
889476463923642032,Softball,Bat,DeMarini CF,Men
3186597540797378386,Softball,Ball,Dudley Thunder Heat,Men
1325503762326257935,Softball,Bat,DeMarini CF,Men
193947315766871707,Softball,Ball,Worth Dream Seam,Women
1035811281717919054,Softball,Ball,Worth Dream Seam,Women
8012650063147333668,Softball,Bat,Easton Ghost,Women
2253947213394866472,Softball,Bat,DeMarini CF,Men
6263903134021793855,Softball,Ball,Worth Dream Seam,Women
5320326809011672906,Softball,Bat,Easton Ghost,Women
3152489617142754626,Softball,Bat,DeMarini CF,Women
5596648439752899792,Softball,Bat,Easton Ghost,Women
2140661030976963640,Softball,Bat,Easton Ghost,Women
5664984287721326514,Softball,Bat,DeMarini CF,Men
7366881057774382019,Softball,Ball,Worth Dream Seam,Men
3390963232094256089,Softball,Ball,Dudley Thunder Heat,Women
1862280979877511224,Softball,Ball,Worth Dream Seam,Men
6559509788784327225,Softball,Bat,DeMarini CF,Men
1809147130145168979,Softball,Ball,Dudley Thunder Heat,Women
8778599531126932707,Softball,Ball,Dudley Thunder Heat,Men
8098116441302643462,Softball,Ball,Worth Dream Seam,Women
6930191764094973814,Softball,Ball,Worth Dream Seam,Women
2725318142945180986,Softball,Bat,Easton Ghost,Women
6599715758650223211,Softball,Ball,Worth Dream Seam,Women
3375634010961878127,Softball,Ball,Dudley Thunder Heat,Women
2988218005937597452,Softball,Bat,Easton Ghost,Women
5456237367884052815,Softball,Ball,Worth Dream Seam,Women
3280037660829049228,Softball,Ball,Worth Dream Seam,Men
8453721705114266307,Softball,Bat,DeMarini CF,Men
5403116912146351603,Softball,Ball,Dudley Thunder Heat,Women
8150508077544909038,Softball,Bat,DeMarini CF,Men
5780378477255021212,Softball,Ball,Dudley Thunder Heat,Men
9042169725541512711,Softball,Bat,DeMarini CF,Women
3421095126347219089,Softball,Ball,Dudley Thunder Heat,Women
3191085337499611111,Softball,Ball,Worth Dream Seam,Women
2689593937579794088,Softball,Ball,Worth Dream Seam,Women
5224538004320223519,Softball,Bat,Easton Ghost,Men
1246374041886033930,Softball,Bat,DeMarini CF,Men
7561463097504916559,Softball,Ball,Worth Dream Seam,Men
3340751308165116329,Softball,Bat,Easton Ghost,Men
2150672148238810329,Softball,Bat,Easton Ghost,Men
1954923697535888782,Softball,Bat,DeMarini CF,Women
3175193293454983773,Softball,Bat,DeMarini CF,Women
3676402444156136356,Softball,Ball,Worth Dream Seam,Women
1001515076820992561,Softball,Bat,Easton Ghost,Men
2141984661273089742,Softball,Ball,Worth Dream Seam,Men
6910343058105195123,Softball,Ball,Worth Dream Seam,Women
6628328671146954272,Softball,Ball,Worth Dream Seam,Women
8998153303642541086,Softball,Ball,Dudley Thunder Heat,Men
1330385554221251210,Softball,Ball,Worth Dream Seam,Women
8241664636351518634,Softball,Bat,Easton Ghost,Women
3705482184028867557,Softball,Ball,Worth Dream Seam,Women
1774082457024951979,Softball,Ball,Dudley Thunder Heat,Women
2792599540886919609,Softball,Bat,DeMarini CF,Women
2183638416491657329,Football,Shorts,Nike Dri-FIT,Men
638216405614134546,Football,Ball,Adidas Telstar 18,Men
6505109713611680950,Football,Shoes,Nike Mercurial Vapor,Women
118048918858086073,Football,Jersey,Adidas Home Jersey,Men
6778085184341733094,Football,Shorts,Nike Dri-FIT,Men
4962913412826225679,Football,Shorts,Adidas Squadra 21,Women
4320694690794334545,Football,Jersey,Adidas Home Jersey,Women
2018208558456892386,Football,Shoes,New Balance Furon,Women
5855656307298308252,Football,Ball,Puma Final 1,Women
5219671874640492227,Football,Ball,Nike Ordem V,Men
8200525368963705734,Football,Shoes,New Balance Furon,Men
8808776730958224494,Football,Ball,Nike Ordem V,Women
4625809891996287721,Football,Shoes,Nike Mercurial Vapor,Women
3981435351743186595,Football,Jersey,Puma Third Jersey,Women
5960294585731528677,Cycling,Helmet,Kask Protone,Men
4387436684557004012,Cycling,Helmet,Kask Protone,Men
4107509097872676414,Cycling,Bike,Specialized S-Works Roubaix,Men
4483406057454003948,Cycling,Bike,Specialized S-Works Roubaix,Men
3347541362104335876,Cycling,Bike,Specialized S-Works Roubaix,Women
1838684164504172555,Cycling,Helmet,Kask Protone,Women
4932171054545459544,Cycling,Helmet,Bell Super 3R MIPS,Men
960869501043268246,Cycling,Bike,Trek Domane SL7,Women
8089392573021640700,Cycling,Helmet,Bell Super 3R MIPS,Men
2950859111749129323,Cycling,Bike,Specialized S-Works Roubaix,Men
603742398561365132,Cycling,Bike,Giant TCR Advanced Pro,Men
1177989258759223124,Cycling,Bike,Giant TCR Advanced Pro,Women
6939318929954850650,Cycling,Helmet,Kask Protone,Men
3456295219873247576,Cycling,Bike,Trek Domane SL7,Men
3555292427283128003,Cycling,Bike,Specialized S-Works Roubaix,Women
3897831081551028160,Cycling,Bike,Specialized S-Works Roubaix,Women
5027449668876217074,Cycling,Bike,Trek Domane SL7,Women
5395745846448150079,Cycling,Bike,Giant TCR Advanced Pro,Men
7436568029958008049,Cycling,Helmet,Giro Synthe MIPS,Women
5569336565240108188,Cycling,Bike,Specialized S-Works Roubaix,Men
1973682432239405232,Cycling,Bike,Specialized S-Works Roubaix,Women
7078714158597720469,Cycling,Helmet,Bell Super 3R MIPS,Men
2982527347655695144,Cycling,Bike,Specialized S-Works Roubaix,Women
5985768245344907699,Cycling,Bike,Specialized S-Works Roubaix,Men
8319521779572044128,Cycling,Bike,Giant TCR Advanced Pro,Men
3517789757605176717,Cycling,Bike,Specialized S-Works Roubaix,Men
712650373516258360,Cycling,Helmet,Kask Protone,Women
8000102185068009904,Cycling,Helmet,Giro Synthe MIPS,Men
6268779739870511551,Cycling,Bike,Giant TCR Advanced Pro,Men
4489798760812545127,Cycling,Helmet,Kask Protone,Men
1813566249222412506,Cycling,Bike,Specialized S-Works Roubaix,Men
662196795464993904,Cycling,Bike,Giant TCR Advanced Pro,Women
9162104097388014013,Cycling,Helmet,Giro Synthe MIPS,Women
7112535752416843025,Cycling,Helmet,Bell Super 3R MIPS,Men
3935132816882269552,Cycling,Bike,Specialized S-Works Roubaix,Women
3268968477435587314,Cycling,Helmet,Giro Synthe MIPS,Women
4052797513321705725,Cycling,Bike,Trek Domane SL7,Women
7765942323494507286,Cycling,Bike,Trek Domane SL7,Men
2510395630649071034,Cycling,Bike,Specialized S-Works Roubaix,Women
7938844293711808129,Cycling,Bike,Trek Domane SL7,Men
6184634882357560414,Cycling,Helmet,Kask Protone,Women
146810343326222637,Cycling,Bike,Specialized S-Works Roubaix,Men
749556729447410383,Cycling,Bike,Trek Domane SL7,Men
2341167143103319453,Cycling,Helmet,Giro Synthe MIPS,Men
9039312784201986858,Cycling,Bike,Specialized S-Works Roubaix,Men
7707035614869418648,Cycling,Helmet,Bell Super 3R MIPS,Women
1358261901898532897,Cycling,Bike,Specialized S-Works Roubaix,Men
1263445421628093761,Cycling,Helmet,Kask Protone,Women
7201645393222843328,Cycling,Bike,Trek Domane SL7,Women
5520631309457537641,Cycling,Bike,Specialized S-Works Roubaix,Men
2066582265661409863,Cycling,Bike,Specialized S-Works Roubaix,Men
5381020292095321912,Cycling,Helmet,Giro Synthe MIPS,Men
1283214714774731231,Cycling,Helmet,Kask Protone,Men
4262601956437679408,Cycling,Helmet,Kask Protone,Women
1057704306260985652,Cycling,Bike,Giant TCR Advanced Pro,Men
7367692783437996892,Cycling,Helmet,Bell Super 3R MIPS,Women
3635059805973402982,Cycling,Bike,Specialized S-Works Roubaix,Women
2481237176511651378,Cycling,Bike,Trek Domane SL7,Women
276338458751778665,Cycling,Helmet,Kask Protone,Women
1189695339233273843,Cycling,Helmet,Kask Protone,Men
1443384760152154485,Cycling,Bike,Specialized S-Works Roubaix,Women
8250897931329623376,Cycling,Helmet,Giro Synthe MIPS,Men
3589484378032018762,Cycling,Helmet,Kask Protone,Men
677383053897841832,Cycling,Bike,Giant TCR Advanced Pro,Women
8345896361510534251,Cycling,Helmet,Bell Super 3R MIPS,Women
5018282645111680760,Cycling,Bike,Trek Domane SL7,Women
3560417597050023549,Cycling,Bike,Specialized S-Works Roubaix,Women
4266241441902941460,Cycling,Bike,Trek Domane SL7,Men
9102682297302029646,Cycling,Helmet,Bell Super 3R MIPS,Women
2849279066629220397,Cycling,Helmet,Giro Synthe MIPS,Women
7577476992922220624,Cycling,Helmet,Bell Super 3R MIPS,Women
4428024025583847673,Cycling,Bike,Giant TCR Advanced Pro,Men
7740447014019129756,Cycling,Helmet,Giro Synthe MIPS,Women
8694188991230271638,Cycling,Helmet,Kask Protone,Men
3713056609376337605,Cycling,Helmet,Kask Protone,Women
3074706020407768349,Cycling,Bike,Specialized S-Works Roubaix,Women
2612918150410203278,Cycling,Bike,Specialized S-Works Roubaix,Women
8466710601927273206,Cycling,Bike,Specialized S-Works Roubaix,Women
2622108889155120299,Cycling,Bike,Giant TCR Advanced Pro,Men
3916210301745899260,Cycling,Helmet,Kask Protone,Women
8712135080510084802,Cycling,Bike,Specialized S-Works Roubaix,Women
973370293251838970,Cycling,Helmet,Bell Super 3R MIPS,Men
5741984371036203,Cycling,Bike,Giant TCR Advanced Pro,Women
1788868510731236292,Cycling,Helmet,Giro Synthe MIPS,Women
4151411206410151606,Cycling,Helmet,Bell Super 3R MIPS,Men
7786710908258016539,Cycling,Helmet,Bell Super 3R MIPS,Men
617206739268742150,Cycling,Helmet,Giro Synthe MIPS,Men
4617485647327076214,Cycling,Bike,Giant TCR Advanced Pro,Women
614514393501519347,Cycling,Bike,Trek Domane SL7,Women
4796143259424207692,Cycling,Helmet,Bell Super 3R MIPS,Women
2268902249730288036,Cycling,Bike,Giant TCR Advanced Pro,Women
5555024925240156891,Cycling,Bike,Specialized S-Works Roubaix,Women
3528283647292239188,Cycling,Bike,Specialized S-Works Roubaix,Women
2059117797580626914,Cycling,Helmet,Kask Protone,Women
7814124547264578442,Cycling,Helmet,Kask Protone,Men
4252115897418201131,Cycling,Bike,Trek Domane SL7,Women
5199010589740590663,Cycling,Helmet,Bell Super 3R MIPS,Men
7782710619328520488,Cycling,Bike,Specialized S-Works Roubaix,Men
8953461815051542066,Cycling,Bike,Specialized S-Works Roubaix,Men
8052201174449179367,Cycling,Bike,Trek Domane SL7,Men
686329806197934360,Cycling,Bike,Giant TCR Advanced Pro,Men
